record_id,province,district,ds_division,safe_zone_id,safe_zone_name,camp_id,camp_name,latitude,longitude,population,children_count,elderly_count,food_available,water_available,medicine_available,sanitary_available,distance_from_distribution_center,camp_capacity,road_access_status,nearest_distribution_center,camp_priority,food_priority,water_priority,medicine_priority,sanitary_priority,human_error_flag,human_error_type,infants_count,pregnant_women_count,disabled_people_count,chronic_patients_count,last_distribution_hours,vehicle_capacity_total,camp_occupancy_ratio,vulnerable_ratio 
PF-RD-01925,Southern,Galle,Galle Four Gravets,SZ-0015,Galle Four Gravets Temple Hall Safe Zone,CAMP-01925,Galle Four Gravets Relief Camp 1925,6.038883,80.284655,369,85,18,363.0,3209.0,53.0,150.0,6.2,450.0,Good,Galle Army Relief Point,Low,Low,Medium,Medium,Medium,No,,23,13,19,18,31,664,0.82,0.477
PF-RD-01926,Uva,Badulla,Badulla,SZ-0067,Badulla Training Centre Safe Zone,CAMP-01926,Badulla Relief Camp 1926,6.960485,81.052485,754,52,118,264.0,12183.0,78.0,285.0,4.2,1367.0,Good,Badulla GN Division Collection Hub,Medium,High,Low,Medium,High,No,,46,27,38,64,30,676,0.5516,0.4576
PF-RD-01927,Northern,Mannar,Nanaddan,SZ-0027,Nanaddan Sports Complex Safe Zone,CAMP-01927,Nanaddan Relief Camp 1927,8.993569,79.882076,695,183,43,218.0,3865.0,56.0,98.0,20.1,601.0,Blocked,Mannar GN Division Collection Hub,High,High,High,Medium,High,No,,42,25,35,36,88,125,1.0,0.5237
PF-RD-01928,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-01928,Negombo Relief Camp 1928,7.129439,80.027303,297,102,41,373.0,2654.0,80.0,141.0,29.5,363.0,Good,Gampaha District Secretariat Stores,Medium,Low,Medium,High,Low,No,,18,11,15,24,46,528,0.8182,0.7104
PF-RD-01929,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-01929,Negombo Relief Camp 1929,7.123824,80.0206,518,39,37,366.0,6468.0,20.0,234.0,12.9,926.0,Good,Gampaha District Secretariat Stores,Medium,Medium,Medium,High,Medium,No,,32,19,26,29,36,625,0.5594,0.3514
PF-RD-01930,North Central,Anuradhapura,Thambuttegama,SZ-0050,Thambuttegama Training Centre Safe Zone,CAMP-01930,Thambuttegama Relief Camp 1930,8.317003,80.506656,283,44,30,63.0,1386.0,53.0,99.0,4.8,371.0,Good,Anuradhapura District Relief Warehouse,Medium,High,High,Low,Low,No,,17,10,15,19,36,672,0.7628,0.477
PF-RD-01931,Uva,Moneragala,Wellawaya,SZ-0070,Wellawaya Community Hall Safe Zone,CAMP-01931,Wellawaya Relief Camp 1931,6.867449,81.292649,341,122,56,156.0,3716.0,94.0,92.0,20.0,738.0,Good,Moneragala Pradeshiya Sabha Stores,Medium,Medium,Medium,High,Medium,No,,21,12,18,30,43,584,0.4621,0.7595
PF-RD-01932,Uva,Badulla,Badulla,SZ-0067,Badulla Training Centre Safe Zone,CAMP-01932,Badulla Relief Camp 1932,6.984935,81.057685,1084,270,122,801.0,11000.0,167.0,446.0,8.5,1739.0,Limited,Badulla GN Division Collection Hub,Medium,Medium,Medium,Medium,High,No,,66,38,55,76,52,326,0.6233,0.5784
PF-RD-01933,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-01933,Wattala Relief Camp 1933,7.038756,79.952867,98,23,7,24.0,1651.0,17.0,31.0,20.3,136.0,Good,Gampaha District Relief Warehouse,Medium,High,Low,Medium,Medium,No,,6,4,5,6,42,582,0.7206,0.5204
PF-RD-01934,Southern,Galle,Hikkaduwa,SZ-0013,Hikkaduwa Maha Vidyalaya Safe Zone,CAMP-01934,Hikkaduwa Relief Camp 1934,6.045813,80.279193,1176,218,131,301.0,19190.0,69.0,201.0,11.8,1253.0,Good,Galle DMC Coordination Centre,Medium,High,Low,High,High,No,,71,42,59,82,36,632,0.9385,0.5128
PF-RD-01935,Northern,Jaffna,Chavakachcheri,SZ-0021,Chavakachcheri Sports Complex Safe Zone,CAMP-01935,Chavakachcheri Relief Camp 1935,9.570962,79.977615,463,98,32,339.0,3507.0,60.0,58.0,11.5,793.0,Good,Jaffna DMC Coordination Centre,Medium,Medium,Medium,Medium,High,No,,28,17,24,26,37,633,0.5839,0.486
PF-RD-01936,Northern,Mannar,Musali,SZ-0026,Musali Primary School Safe Zone,CAMP-01936,Musali Relief Camp 1936,9.050115,79.818864,579,183,67,717.0,5296.0,100.0,110.0,14.8,771.0,Good,Mannar District Relief Warehouse,Medium,Low,Medium,High,Medium,No,,35,21,29,41,35,614,0.751,0.6494
PF-RD-01937,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-01937,Wattala Relief Camp 1937,7.039713,79.949287,313,71,40,326.0,5978.0,64.0,153.0,7.0,362.0,Good,Gampaha District Relief Warehouse,Low,Low,Low,Medium,Low,No,,19,11,16,24,27,660,0.8646,0.5783
PF-RD-01938,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-01938,Wattala Relief Camp 1938,7.037051,79.935772,683,129,76,434.0,3113.0,83.0,51.0,27.6,1330.0,Good,Gampaha District Relief Warehouse,Medium,Medium,High,Medium,High,No,,41,24,35,48,49,539,0.5135,0.5168
PF-RD-01939,Eastern,Trincomalee,Kinniya,SZ-0041,Kinniya Cooperative Hall Safe Zone,CAMP-01939,Kinniya Relief Camp 1939,8.561136,81.281359,512,113,23,209.0,1866.0,52.0,120.0,7.5,620.0,Blocked,Trincomalee District Secretariat Stores,High,High,High,Medium,Medium,No,,31,18,26,24,79,141,0.8258,0.459
PF-RD-01940,Eastern,Trincomalee,Kantale,SZ-0040,Kantale Training Centre Safe Zone,CAMP-01940,Kantale Relief Camp 1940,8.637771,81.188108,427,127,64,430.0,6359.0,70.0,191.0,9.0,872.0,Good,Trincomalee DMC Coordination Centre,Low,Low,Low,High,Medium,No,,26,15,22,36,30,648,0.4897,0.6792
PF-RD-01941,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-01941,Beruwala Relief Camp 1941,6.657959,80.027604,116,20,15,46.0,1754.0,12.0,13.0,7.8,140.0,Good,Kalutara GN Division Collection Hub,Medium,High,Low,Medium,High,No,,7,5,6,9,33,655,0.8286,0.5345
PF-RD-01942,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Saf Zone,CAMP-01942,Ruwanwella Relief Camp 1942,7.24659,80.298873,312,91,11,348.0,2438.0,31.0,72.0,15.7,378.0,Good,Kegalle District Secretariat Stores,Medium,Low,Medium,Medium,Medium,Yes,text_spelling_error,19,11,16,14,37,609,0.8254,0.5192
PF-RD-01943,Eastern,Trincomalee,Kantale,SZ-0040,Kantale Training Centre Safe Zone,CAMP-01943,Kantale Relief Camp 1943,8.643938,81.179697,195,23,18,72.0,3892.0,39.0,46.0,10.3,370.0,Good,Trincomalee DMC Coordination Centre,Low,High,Low,Low,Medium,No,,12,7,10,13,33,640,0.527,0.4256
PF-RD-01944,Western,Kalutara,Bandaragama,SZ-0009,Bandaragama Sports Complex Safe Zone,CAMP-01944,Bandaragama Relief Camp 1944,6.593882,79.977194,185,10,20,124.0,1019.0,35.0,18.0,26.2,356.0,Good,Kalutara District Relief Warehouse,Medium,Medium,High,Low,High,No,,10,7,10,13,48,548,0.5197,0.3784
PF-RD-01945,Northern,Jaffna,Chavakachcheri,SZ-0023,Chavakachcheri Maha Vidyalaya Safe Zone,CAMP-01945,Chavakachcheri Relief Camp 1945,9.672124,80.098396,65,25,4,23.0,260.0,18.0,10.0,14.5,122.0,Good,Jaffna District Secretariat Stores,High,High,High,High,High,No,,4,3,4,4,42,616,0.5328,0.6769
PF-RD-01946,North Western,Puttalam,Anamaduwa,SZ-0059,Anamaduwa Cooperative Hall Safe Zone,CAMP-01946,Anamaduwa Relief Camp 1946,7.958675,79.863896,48,12,6,32.0,514.0,2.0,9.0,26.8,44.0,Blocked,Puttalam GN Division Collection Hub,High,Medium,Medium,High,Medium,No,,3,2,3,4,89,117,1.0,0.625
PF-RD-01947,Southern,Galle,Hikkaduwa,SZ-0013,Hikkaduwa Maha Vidyalaya Safe Zone,CAMP-01947,Hikkaduwa Relief Camp 1947,6.018986,80.281917,862,142,122,754.0,16328.0,123.0,410.0,5.4,1410.0,Good,Galle DMC Coordination Centre,Low,Low,Low,Medium,High,No,,52,31,44,69,27,669,0.6113,0.5336
PF-RD-01948,Central,Nuwara Eliya,Kotmale,SZ-0047,Kotmale Community Hall Safe Zone,CAMP-01948,Kotmale Relief Camp 1948,6.944261,80.857465,261,75,23,105.0,1891.0,11.0,40.0,9.6,471.0,Limited,Nuwara Eliya Army Relief Point,High,High,Medium,High,High,No,,16,10,14,16,56,322,0.5541,0.59
PF-RD-01949,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-01949,Beruwala Relief Camp 1949,6.648611,80.04533,570,121,28,460.0,5688.0,47.0,194.0,3.8,1136.0,Good,Kalutara GN Division Collection Hub,Medium,Medium,Medium,Medium,Medium,No,,35,20,29,27,30,678,0.5018,0.4561
PF-RD-01950,North Western,Kurunegala,Kuliyapitiya,SZ-0056,Kuliyapitiya Central College Safe Zone,CAMP-01950,Kuliyapitiya Relief Camp 1950,7.490644,80.356675,666,111,31,612.0,12656.0,97.0,266.0,18.4,892.0,Good,Kurunegala District Relief Warehouse,Low,Low,Low,Low,Medium,No,,40,24,34,31,36,593,0.7466,0.4069
PF-RD-01951,Western,Gampaha,Wattala,SZ-0006,Wattala Divisional Secretariat Hall Safe Zone,CAMP-01951,Wattala Relief Camp 1951,7.058359,80.008625,308,80,31,333.0,3736.0,24.0,163.0,6.9,635.0,Good,Gampaha DMC Coordination Centre,Medium,Low,Medium,High,Low,No,,19,11,16,21,30,660,0.485,0.5779
PF-RD-01952,Northern,Mullaitivu,Maritimepattu,SZ-0029,Maritimepattu Sports Complex Safe Zone,CAMP-01952,Maritimepattu Relief Camp 1952,9.252247,80.818806,946,175,43,918.0,5411.0,64.0,89.0,1.9,1850.0,Good,Mullaitivu District Relief Warehouse,Medium,Low,High,High,High,No,,57,34,48,44,29,689,0.5114,0.4239
PF-RD-01953,Western,Colombo,Kolonnawa,SZ-0002,Kolonnawa Primary School Safe Zone,CAMP-01953,Kolonnawa Relief Camp 1953,6.864966,79.793575,213,51,15,122.0,4180.0,31.0,52.0,4.1,267.0,Good,Colombo District Relief Warehouse,Low,Medium,Low,Medium,Medium,No,,13,8,11,12,28,677,0.7978,0.5164
PF-RD-01954,Western,Gampaha,Wattala,SZ-0006,Wattala Divisional Secretariat Hall Safe Zone,CAMP-01954,Wattala Relief Camp 1954,7.047917,79.995661,447,110,20,438.0,1789.0,20.0,155.0,2.6,576.0,Good,Gampaha DMC Coordination Centre,Medium,Low,High,High,Medium,No,,27,16,23,21,31,685,0.776,0.4855
PF-RD-01955,North Western,Puttalam,Puttalam,SZ-0058,Puttalam Training Centre Safe Zone,CAMP-01955,Puttalam Relief Camp 1955,8.073717,79.7607,275,73,46,244.0,3758.0,39.0,64.0,5.3,244.0,Limited,Puttalam GN Division Collection Hub,Medium,Low,Low,High,Medium,No,,17,10,14,25,47,335,1.0,0.6727
PF-RD-01956,Eastern,Batticaloa,Kattankudy,SZ-0035,Kattankudy Community Hall Safe Zone,CAMP-01956,Kattankudy Relief Camp 1956,7.686835,81.755739,411,96,56,176.0,990.0,81.0,148.0,7.7,834.0,Good,Batticaloa Pradeshiya Sabha Stores,Medium,High,High,Medium,Medium,No,,25,15,21,32,37,656,0.4928,0.5961
PF-RD-01957,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Safe Zone,CAMP-01957,Ruwanwella Relief Camp 1957,7.262852,80.275114,1072,166,140,197.0,15672.0,92.0,157.0,4.5,2062.0,Limited,Kegalle District Secretariat Stores,Medium,High,Low,Medium,High,No,,65,38,54,82,50,337,0.5199,0.5084
PF-RD-01958,North Central,Polonnaruwa,Hingurakgoda,SZ-0054,Hingurakgoda Divisional Secretariat Hall Safe Zone,CAMP-01958,Hingurakgoda Relief Camp 1958,7.925535,80.996434,224,68,26,197.0,2460.0,28.0,76.0,28.7,370.0,Limited,Polonnaruwa DMC Coordination Centre,Medium,Low,Medium,Medium,Medium,No,,14,8,12,16,64,267,0.6054,0.6429
PF-RD-01959,North Western,Kurunegala,Kurunegala,SZ-0055,Kurunegala Cooperative Hall Safe Zone,CAMP-01959,Kurunegala Relief Camp 1959,7.480576,80.364896,163,37,21,168.0,1805.0,17.0,57.0,11.5,227.0,Good,Kurunegala DMC Coordination Centre,Low,Low,Medium,Medium,Low,No,,10,6,9,13,33,633,0.7181,0.589
PF-RD-01960,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-01960,Karainagar Relief Camp 1960,9.70448,80.011322,149,23,9,156.0,1488.0,29.0,65.0,5.2,209.0,Good,Jaffna District Relief Warehouse,Low,Low,Medium,Low,Low,No,,9,6,8,8,30,670,0.7129,0.4228
PF-RD-01961,Northern,Mannar,Nanaddan,SZ-0027,Nanaddan Sports Complex Safe Zone,CAMP-01961,Nanaddan Relief Camp 1961,9.003724,79.90143,143,35,11,124.0,470.0,7.0,64.0,40.0,115.0,Good,Mannar GN Division Collection Hub,Medium,Low,High,High,Low,No,,9,6,8,9,57,467,1.0,0.5455
PF-RD-01962,North Central,Polonnaruwa,Hingurakgoda,SZ-0054,Hingurakgoda Divisional Secretariat Hall Safe Zone,CAMP-01962,Hingurakgoda Relief Camp 1962,7.922488,80.9973,327,32,25,300.0,4891.0,34.0,52.0,9.4,500.0,Good,Polonnaruwa DMC Coordination Centre,Low,Low,Low,Medium,High,No,,20,12,17,19,32,646,0.654,0.3823
PF-RD-01963,Uva,Badulla,Mahiyanganaya,SZ-0068,Mahiyanganaya Divisional Secretariat Hall Safe Zone,CAMP-01963,Mahiyanganaya Relief Camp 1963,7.036275,80.976258,860,201,87,389.0,4614.0,26.0,263.0,38.3,1390.0,Limited,Badulla Army Relief Point,High,Medium,High,High,High,No,,52,31,43,57,76,239,0.6187,0.5477
PF-RD-01964,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-01964,Karainagar Relief Camp 1964,9.679629,80.022707,632,108,62,378.0,1101.0,26.0,143.0,25.1,734.0,Blocked,Jaffna District Relief Warehouse,High,Medium,High,High,Medium,No,,38,23,32,41,92,119,0.861,0.481
PF-RD-01965,Eastern,Batticaloa,Batticaloa,SZ-0032,Batticaloa Training Centre Safe Zone,CAMP-01965,Batticaloa Relief Camp 1965,7.652566,81.729052,253,60,18,166.0,1347.0,39.0,127.0,7.0,339.0,Good,Batticaloa District Relief Warehouse,Medium,Medium,High,Medium,Low,No,,16,9,13,14,35,660,0.7463,0.5138
PF-RD-01966,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-01966,Balangoda Relief Camp 1966,6.747383,80.421583,46,8,4,16.0,394.0,6.0,18.0,6.6,89.0,Good,Ratnapura District Secretariat Stores,Medium,High,Medium,Medium,Low,No,,3,2,3,3,35,662,0.5169,0.5
PF-RD-01967,Southern,Matara,Deniyaya,SZ-0018,Deniyaya Cooperative Hall Safe Zone,CAMP-01967,Deniyaya Relief Camp 1967,5.853577,80.558856,689,112,80,620.0,13730.0,109.0,344.0,10.4,1254.0,Good,Matara Army Relief Point,Low,Low,Low,Low,Medium,No,,42,25,35,49,30,640,0.5494,0.4978
PF-RD-01968,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-01968,Beruwala Relief Camp 1968,6.666316,80.029783,329,49,45,417.0,3194.0,35.0,59.0,5.2,655.0,Good,Kalutara GN Division Collection Hub,Low,Low,Medium,Medium,Medium,No,,20,12,17,26,29,670,0.5023,0.5137
PF-RD-01969,Western,Colombo,Homagama,SZ-0003,Homagama Sports Complex Safe Zone,CAMP-01969,Homagama Relief Camp 1969,6.924456,79.870139,136,41,12,95.0,1967.0,16.0,15.0,12.1,295.0,Goo,Colombo Pradeshiya Sabha Stores,Medium,Medium,Low,Medium,High,Yes,road_status_typo,9,5,7,9,34,630,0.461,0.6103
PF-RD-01970,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-01970,Negombo Relief Camp 1970,7.140745,80.021598,335,54,67,113.0,1667.0,31.0,22.0,21.4,614.0,Blocked,Gampaha District Secretariat Stores,High,High,High,Medium,High,No,,21,12,17,34,89,124,0.5456,0.6119
PF-RD-01971,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-01971,Beruwala Relief Camp 1971,6.665029,80.039375,462,77,45,342.0,1867.0,27.0,112.0,40.0,491.0,Limited,Kalutara GN Division Collection Hub,High,Medium,High,High,Medium,No,,28,17,24,30,76,234,0.9409,0.4784
PF-RD-01972,Uva,Moneragala,Wellawaya,SZ-0070,Wellawaya Community Hall Safe Zone,CAMP-01972,Wellawaya Relief Camp 1972,6.866028,81.984869,886,189,37,756.0,5870.0,148.0,57.0,3.4,1463.0,Limited,Moneragala Pradeshiya Sabha Stores,Medium,Low,High,Low,High,Yes,coordinate_typo,54,32,45,40,48,341,0.6056,0.4481
PF-RD-01973,Northern,Vavuniya,Vavuniya,SZ-0031,Vavuniya Public Ground Safe Zone,CAMP-01973,Vavuniya Relief Camp 1973,8.839354,80.491741,298,76,14,335.0,835.0,59.0,150.0,5.4,517.0,Good,Vavuniya GN Division Collection Hub,Medium,Low,High,Medium,Low,No,,18,11,15,14,32,669,0.5764,0.4966
PF-RD-01974,Southern,Hambantota,Tangalle,SZ-0020,Tangalle Public Ground Safe Zone,CAMP-01974,Tangalle Relief Camp 1974,6.23102,81.132511,102,32,4,46.0,1552.0,20.0,26.0,4.1,129.0,Good,Hambantota GN Division Collection Hub,Low,Medium,Low,Medium,Medium,No,,7,4,6,5,30,677,0.7907,0.5686
PF-RD-01975,Central,Nuwara Eliya,Walapane,SZ-0048,Walapane Maha Vidyalaya Safe Zone,CAMP-01975,Walapane Relief Camp 1975,6.941406,80.713906,676,103,30,350.0,12598.0,76.0,146.0,7.3,1326.0,Good,Nuwara Eliya GN Division Collection Hub,Low,Medium,Low,Medium,Medium,No,,41,24,34,31,30,658,0.5098,0.3891
PF-RD-01976,North Western,Puttalam,Puttalam,SZ-0058,Puttalam Training Centre Safe Zone,CAMP-01976,Puttalam Relief Camp 1976,8.06255,79.771942,296,80,40,183.0,3750.0,48.0,92.0,1.7,628.0,Good,Puttalam GN Division Collection Hub,Medium,Medium,Medium,Medium,Medium,No,,18,11,15,23,28,691,0.4713,0.6318
PF-RD-01977,Uva,Moneragala,Siyambalanduwa,SZ-0069,Siyambalanduwa Public Ground Safe Zone,CAMP-01977,Siyambalanduwa Relief Camp 1977,6.79011,81.329759,720,77,40,325.0,9649.0,118.0,71.0,4.6,1468.0,Good,Moneragala Army Relief Point,Low,Medium,Low,Low,High,No,,44,26,36,36,31,674,0.4905,0.3597
PF-RD-01978,Eastern,Ampara,Akkaraipattu,SZ-0038,Akkaraipattu Primary School Safe Zone,CAMP-01978,Akkaraipattu Relief Camp 1978,7.394296,81.699411,196,32,9,73.0,3120.0,10.0,76.0,8.9,335.0,Limited,Ampara GN Division Collection Hub,Medium,High,Low,High,Low,No,,12,7,10,10,51,325,0.5851,0.4082
PF-RD-01979,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01979,Kaduwela Relief Camp 1979,6.881888,79.86655,343,70,77,200.0,3388.0,15.0,68.0,5.3,461.0,Blocked,Colombo Army Relief Point,Medium,Medium,Medium,High,Medium,No,,21,13,18,38,75,144,0.744,0.691
PF-RD-01980,Western,Colombo,Homagama,SZ-0003,Homagama Sports Complex Safe Zone,CAMP-01980,Homagama Relief Camp 1980,6.93587,79.856366,148,28,19,113.0,381.0,9.0,46.0,4.6,271.0,Limited,Colombo Pradeshiya Sabha Stores,Medium,Medium,High,High,Medium,No,,9,6,8,12,51,337,0.5461,0.5541
PF-RD-01981,North Western,Puttalam,Anamaduwa,SZ-0059,Anamaduwa Cooperative Hall Safe Zone,CAMP-01981,Anamaduwa Relief Camp 1981,7.9837,79.880392,497,119,59,436.0,8816.0,73.0,187.0,8.2,843.0,Good,Puttalam GN Division Collection Hub,Low,Low,Low,Medium,Medium,No,,30,18,25,36,30,653,0.5896,0.5775
PF-RD-01982,Southern,Matara,Weligama,SZ-0016,Weligama Temple Hall Safe Zone,CAMP-01982,Weligama Relief Camp 1982,5.996964,80.662047,184,32,16,102.0,1689.0,16.0,19.0,3.4,323.0,Good,Matara Army Relief Point,Medium,Medium,Medium,Medium,High,No,,12,7,10,12,31,681,0.5697,0.4837
PF-RD-01983,Uva,Badulla,Mahiyanganaya,SZ-0068,Mahiyanganaya Divisional Secretariat Hall Safe Zone,CAMP-01983,Mahiyanganaya Relief Camp 1983,7.025309,80.277596,1004,210,35,988.0,13243.0,71.0,309.0,4.5,1133.0,Good,Badulla Army Relief Point,Medium,Low,Low,High,High,Yes,coordinate_typo,61,36,51,43,28,674,0.8861,0.4343
PF-RD-01984,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-01984,Kolonnawa Relief Camp 1984,6.981852,79.81882,237,78,18,141.0,939.0,7.0,94.0,6.3,444.0,Limited,Colombo District Relief Warehouse,Medium,Medium,High,High,Low,No,,15,9,12,14,53,332,0.5338,0.616
PF-RD-01985,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-01985,Ratnapura Relief Camp 1985,6.607509,80.411924,572,121,57,382.0,4042.0,65.0,257.0,2.9,504.0,Good,Ratnapura Army Relief Point,Medium,Medium,Medium,Medium,Medium,No,,35,21,29,38,31,684,1.0,0.5262
PF-RD-01986,North Western,Puttalam,Chilaw,SZ-0060,Chilaw Maha Vidyalaya Safe Zone,CAMP-01986,Chilaw Relief Camp 1986,8.027505,79.806171,691,156,59,345.0,6685.0,50.0,186.0,40.0,1313.0,Blocked,Puttalam DMC Coordination Centre,Medium,Medium,Medium,High,Medium,No,,42,25,35,42,99,101,0.5263,0.5195
PF-RD-01987,Northern,Mannar,Musali,SZ-0026,Musali Primary School Safe Zone,CAMP-01987,Musali Relief Camp 1987,9.036617,79.816771,597,37,109,267.0,1497.0,23.0,72.0,2.5,700.0,Limited,Mannar District Relief Warehouse,High,High,High,High,High,No,,36,21,30,57,52,343,0.8529,0.4858
PF-RD-01988,Southern,Hambantota,Tissamaharama,SZ-0019,Tissamaharama Public Ground Safe Zone,CAMP-01988,Tissamaharama Relief Camp 1988,6.087675,81.08555,793,93,57,179.0,6995.0,43.0,175.0,24.0,1303.0,Limited,Hambantota GN Division Collection Hub,High,High,Medium,High,High,No,,48,28,40,44,66,280,0.6086,0.3909
PF-RD-01989,Eastern,Batticaloa,Manmunai North,SZ-0034,Manmunai North Cooperative Hall Safe Zone,CAMP-01989,Manmunai North Relief Camp 1989,7.736371,81.738673,216,39,34,104.0,1368.0,8.0,112.0,11.7,392.0,Good,Batticaloa District Secretariat Stores,Medium,Medium,High,High,Low,No,,13,8,11,19,39,632,0.551,0.5741
PF-RD-01990,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-01990,Kolonnawa Relief Camp 1990,6.998471,79.828433,86,8,7,45.0,1020.0,6.0,26.0,24.4,91.0,Limited,Colombo District Relief Warehouse,Medium,Medium,Medium,Medium,Medium,No,,6,4,5,6,63,279,0.9451,0.4186
PF-RD-01991,Southern,Hambantota,Tangalle,SZ-0020,Tangalle Public Ground Safe Zone,CAMP-01991,Tangalle Relief Camp 1991,6.231644,81.161316,219,64,23,100.0,729.0,14.0,54.0,7.7,430.0,Blocked,Hambantota GN Division Collection Hub,High,Medium,High,High,Medium,No,,14,8,11,15,79,141,0.5093,0.6164
PF-RD-01992,Eastern,Batticaloa,Manmunai North,SZ-0034,Manmunai North Cooperative Hall Safe Zone,CAMP-01992,Manmunai North Relief Camp 1992,7.737163,81.725746,311,36,9,210.0,1918.0,11.0,67.0,4.8,454.0,Blocked,Batticaloa District Secretariat Stores,High,Medium,High,High,Medium,No,,19,11,16,13,74,144,0.685,0.3344
PF-RD-01993,Sabaragamuwa,Kegalle,Kegalle,SZ-0065,Kegalle Temple Hall Safe Zone,CAMP-01993,Kegalle Relief Camp 1993,7.31449,80.310102,469,126,31,355.0,6419.0,101.0,230.0,6.6,515.0,Good,Kegalle District Relief Warehouse,Low,Medium,Low,Medium,Medium,No,,29,17,24,25,31,662,0.9107,0.5373
PF-RD-01994,North Western,Puttalam,Puttalam,SZ-0058,Puttalam Training Centre Safe Zone,CAMP-01994,Puttalam Relief Camp 1994,8.084077,79.775737,107,24,15,23.0,1103.0,27.0,46.0,7.1,176.0,Good,Puttalam GN Division Collection Hub,Medium,High,Medium,Medium,Low,No,,7,4,6,9,36,659,0.608,0.6075
PF-RD-01995,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-01995,Kolonnawa Relief Camp 1995,6.994668,79.829442,223,51,7,161.0,2793.0,19.0,44.0,14.4,487.0,Good,Colombo District Relief Warehouse,Medium,Medium,Medium,Medium,Medium,No,,14,8,12,10,37,616,0.4579,0.4574
PF-RD-01996,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-01996,Pottuvil Relief Camp 1996,7.299018,81.667859,160,32,18,59.0,369.0,18.0,54.0,12.2,338.0,Good,Ampara DMC Coordination Centre,Medium,High,High,Medium,Low,No,,10,6,8,12,42,629,0.4734,0.5375
PF-RD-01997,Uva,Moneragala,Siyambalanduwa,SZ-0069,Siyambalanduwa Public Ground Safe Zone,CAMP-01997,Siyambalanduwa Relief Camp 1997,6.800351,81.330818,220,24,13,101.0,1143.0,7.0,19.0,1.5,398.0,Good,Moneragala Army Relief Point,Medium,Medium,High,High,High,No,,14,8,11,12,32,692,0.5528,0.3727
PF-RD-01998,North Western,Kurunegala,Kurunegala,SZ-0055,Kurunegala Cooperative Hall Safe Zone,CAMP-01998,Kurunegala Relief Camp 1998,7.493911,80.35524,378,43,26,424.0,3673.0,18.0,58.0,4.0,477.0,Good,Kurunegala DMC Coordination Centre,Medium,Low,Medium,High,High,No,,23,14,19,21,28,677,0.7925,0.3862
PF-RD-01999,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-01999,Ratnapura Relief Camp 1999,6.613305,80.388052,592,132,52,426.0,3142.0,29.0,129.0,4.5,1200.0,Good,Ratnapura Army Relief Point,Medium,Medium,High,High,Medium,No,,36,21,30,36,33,674,0.4933,0.5186
PF-RD-02000,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-02000,Beruwala Relief Camp 2000,6.676853,80.038284,167,19,6,143.0,2308.0,11.0,76.0,6.6,257.0,Good,Kalutara GN Division Collection Hub,Low,Low,Low,High,Low,No,,11,6,9,8,30,662,0.6498,0.3533
PF-RD-02001,Uva,Badulla,Mahiyanganaya,SZ-0068,Mahiyanganaya Divisional Secretariat Hall Safe Zone,CAMP-02001,Mahiyanganaya Relief Camp 2001,7.013258,80.961773,302,56,14,160.0,5856.0,41.0,115.0,39.1,507.0,Good,Badulla Army Relief Point,Low,Medium,Low,Medium,Low,No,,19,11,16,14,52,472,0.5957,0.4305
